,Date,SPX Index,BCOM Index,MSEUEMEA Index,LGDRTRUU Index,HEDGDIST Index,MXEF Index
417,22-Feb-16,"1,946",76.0,207.0,231.0,717.0,749
418,23-Feb-16,"1,921",75.0,206.0,231.0,717.0,745
419,24-Feb-16,"1,930",76.0,200.0,231.0,717.0,737
420,25-Feb-16,"1,952",76.0,203.0,231.0,717.0,735
421,26-Feb-16,"1,948",75.0,202.0,230.0,717.0,740
422,27-Feb-16,"1,948",75.0,202.0,230.0,717.0,740
423,28-Feb-16,"1,948",75.0,202.0,230.0,717.0,740
424,29-Feb-16,"1,932",76.0,205.0,231.0,709.0,740
425,1-Mar-16,"1,978",76.0,209.0,230.0,709.0,753
426,2-Mar-16,"1,986",76.0,211.0,230.0,709.0,769
427,3-Mar-16,"1,993",77.0,215.0,231.0,709.0,780
428,4-Mar-16,"2,000",78.0,218.0,231.0,709.0,791
429,5-Mar-16,"2,000",78.0,218.0,231.0,709.0,791
430,6-Mar-16,"2,000",78.0,218.0,231.0,709.0,791
431,7-Mar-16,"2,002",79.0,222.0,232.0,709.0,795
432,8-Mar-16,"1,979",78.0,220.0,233.0,709.0,788
433,9-Mar-16,"1,989",79.0,221.0,232.0,709.0,788
434,10-Mar-16,"1,990",79.0,220.0,233.0,709.0,791
435,11-Mar-16,"2,022",80.0,223.0,233.0,709.0,801
436,12-Mar-16,"2,022",80.0,223.0,233.0,709.0,801
437,13-Mar-16,"2,022",80.0,223.0,233.0,709.0,801
438,14-Mar-16,"2,020",79.0,221.0,234.0,709.0,803
439,15-Mar-16,"2,016",79.0,217.0,234.0,709.0,791
440,16-Mar-16,"2,027",80.0,217.0,234.0,709.0,791
441,17-Mar-16,"2,041",81.0,230.0,236.0,709.0,817
442,18-Mar-16,"2,050",81.0,233.0,237.0,709.0,827
443,19-Mar-16,"2,050",81.0,233.0,237.0,709.0,827
444,20-Mar-16,"2,050",81.0,233.0,237.0,709.0,827
445,21-Mar-16,"2,052",81.0,233.0,236.0,709.0,829
446,22-Mar-16,"2,050",81.0,233.0,236.0,709.0,831
447,23-Mar-16,"2,037",80.0,228.0,236.0,709.0,822
448,24-Mar-16,"2,036",79.0,224.0,236.0,709.0,814
449,25-Mar-16,"2,036",79.0,224.0,236.0,709.0,812
450,26-Mar-16,"2,036",79.0,224.0,236.0,709.0,812
451,27-Mar-16,"2,036",79.0,224.0,236.0,709.0,812
452,28-Mar-16,"2,037",79.0,224.0,236.0,709.0,813
453,29-Mar-16,"2,055",79.0,224.0,237.0,709.0,815
454,30-Mar-16,"2,064",79.0,234.0,238.0,709.0,834
455,31-Mar-16,"2,060",79.0,236.0,239.0,713.0,837
456,1-Apr-16,"2,073",78.0,231.0,238.0,713.0,826
457,2-Apr-16,"2,073",78.0,231.0,238.0,713.0,826
458,3-Apr-16,"2,073",78.0,231.0,238.0,713.0,826
459,4-Apr-16,"2,066",77.0,233.0,239.0,713.0,827
460,5-Apr-16,"2,045",77.0,227.0,239.0,713.0,813
461,6-Apr-16,"2,067",78.0,225.0,239.0,713.0,809
462,7-Apr-16,"2,042",77.0,225.0,240.0,713.0,809
463,8-Apr-16,"2,048",79.0,231.0,239.0,713.0,817
464,9-Apr-16,"2,048",79.0,231.0,239.0,713.0,817
465,10-Apr-16,"2,048",79.0,231.0,239.0,713.0,817
466,11-Apr-16,"2,042",79.0,233.0,240.0,713.0,824
467,12-Apr-16,"2,062",81.0,235.0,239.0,713.0,831
468,13-Apr-16,"2,082",81.0,239.0,239.0,713.0,844
469,14-Apr-16,"2,083",81.0,239.0,239.0,713.0,845
470,15-Apr-16,"2,081",80.0,238.0,240.0,713.0,847
471,16-Apr-16,"2,081",80.0,238.0,240.0,713.0,847
472,17-Apr-16,"2,081",80.0,238.0,240.0,713.0,847
473,18-Apr-16,"2,094",81.0,239.0,240.0,713.0,844
474,19-Apr-16,"2,101",83.0,243.0,240.0,713.0,853
475,20-Apr-16,"2,102",84.0,245.0,240.0,713.0,849
476,21-Apr-16,"2,091",84.0,244.0,239.0,713.0,854
477,22-Apr-16,"2,092",83.0,242.0,239.0,713.0,845
478,23-Apr-16,"2,092",83.0,242.0,239.0,713.0,845
479,24-Apr-16,"2,092",83.0,242.0,239.0,713.0,845
480,25-Apr-16,"2,088",83.0,239.0,239.0,713.0,839
481,26-Apr-16,"2,092",84.0,241.0,239.0,713.0,843
482,27-Apr-16,"2,095",84.0,239.0,240.0,713.0,843
483,28-Apr-16,"2,076",85.0,244.0,240.0,713.0,844
484,29-Apr-16,"2,065",86.0,244.0,241.0,724.0,840
485,30-Apr-16,"2,065",86.0,244.0,241.0,724.0,840
486,1-May-16,"2,065",86.0,244.0,241.0,724.0,840
487,2-May-16,"2,081",85.0,242.0,241.0,724.0,836
488,3-May-16,"2,063",84.0,233.0,242.0,724.0,821
489,4-May-16,"2,051",83.0,229.0,242.0,724.0,814
490,5-May-16,"2,051",83.0,228.0,241.0,724.0,809
491,6-May-16,"2,057",83.0,226.0,241.0,724.0,805
492,7-May-16,"2,057",83.0,226.0,241.0,724.0,805
493,8-May-16,"2,057",83.0,226.0,241.0,724.0,805
494,9-May-16,"2,059",82.0,225.0,241.0,724.0,801
495,10-May-16,"2,084",83.0,226.0,241.0,724.0,807
496,11-May-16,"2,064",85.0,228.0,242.0,724.0,808
497,12-May-16,"2,064",85.0,227.0,241.0,724.0,807
498,13-May-16,"2,047",84.0,225.0,241.0,724.0,796
499,14-May-16,"2,047",84.0,225.0,241.0,724.0,796
500,15-May-16,"2,047",84.0,225.0,241.0,724.0,796
501,16-May-16,"2,067",85.0,224.0,241.0,724.0,797
502,17-May-16,"2,047",86.0,225.0,241.0,724.0,802
503,18-May-16,"2,048",85.0,223.0,239.0,724.0,794
504,19-May-16,"2,040",85.0,218.0,239.0,724.0,782
505,20-May-16,"2,052",85.0,220.0,239.0,724.0,785
506,21-May-16,"2,052",85.0,220.0,239.0,724.0,785
507,22-May-16,"2,052",85.0,220.0,239.0,724.0,785
508,23-May-16,"2,048",84.0,220.0,239.0,724.0,789
509,24-May-16,"2,076",84.0,223.0,239.0,724.0,788
510,25-May-16,"2,091",85.0,225.0,239.0,724.0,800
511,26-May-16,"2,090",85.0,226.0,240.0,724.0,803
512,27-May-16,"2,099",85.0,226.0,240.0,724.0,808
513,28-May-16,"2,099",85.0,226.0,240.0,724.0,808
514,29-May-16,"2,099",85.0,226.0,240.0,724.0,808
515,30-May-16,"2,099",85.0,226.0,239.0,724.0,808
516,31-May-16,"2,097",85.0,224.0,240.0,730.0,807
517,1-Jun-16,"2,099",86.0,224.0,240.0,730.0,807
518,2-Jun-16,"2,105",87.0,224.0,240.0,730.0,809
519,3-Jun-16,"2,099",87.0,229.0,242.0,730.0,816
520,4-Jun-16,"2,099",87.0,229.0,242.0,730.0,816
521,5-Jun-16,"2,099",87.0,229.0,242.0,730.0,816
522,6-Jun-16,"2,109",88.0,233.0,242.0,730.0,823
523,7-Jun-16,"2,112",88.0,237.0,243.0,730.0,836
524,8-Jun-16,"2,119",90.0,239.0,243.0,730.0,842
525,9-Jun-16,"2,115",90.0,234.0,243.0,730.0,837
526,10-Jun-16,"2,096",89.0,230.0,243.0,730.0,824
527,11-Jun-16,"2,096",89.0,230.0,243.0,730.0,824
528,12-Jun-16,"2,096",89.0,230.0,243.0,730.0,824
529,13-Jun-16,"2,079",89.0,227.0,243.0,730.0,809
530,14-Jun-16,"2,075",89.0,221.0,242.0,730.0,803
531,15-Jun-16,"2,072",88.0,223.0,243.0,730.0,808
532,16-Jun-16,"2,078",87.0,219.0,242.0,730.0,800
533,17-Jun-16,"2,071",89.0,224.0,243.0,730.0,806
534,18-Jun-16,"2,071",89.0,224.0,243.0,730.0,806
535,19-Jun-16,"2,071",89.0,224.0,243.0,730.0,806
536,20-Jun-16,"2,083",89.0,231.0,243.0,730.0,821
537,21-Jun-16,"2,089",89.0,232.0,243.0,730.0,825
538,22-Jun-16,"2,085",88.0,234.0,243.0,730.0,829
539,23-Jun-16,"2,113",88.0,237.0,243.0,730.0,835
540,24-Jun-16,"2,037",87.0,226.0,242.0,730.0,806
541,25-Jun-16,"2,037",87.0,226.0,242.0,730.0,806
542,26-Jun-16,"2,037",87.0,226.0,242.0,730.0,806
543,27-Jun-16,"2,001",87.0,215.0,241.0,730.0,795
544,28-Jun-16,"2,036",88.0,221.0,242.0,730.0,805
545,29-Jun-16,"2,071",89.0,228.0,243.0,730.0,822
546,30-Jun-16,"2,099",89.0,231.0,243.0,727.0,834
547,1-Jul-16,"2,103",90.0,232.0,244.0,727.0,839
548,2-Jul-16,"2,103",90.0,232.0,244.0,727.0,839
549,3-Jul-16,"2,103",90.0,232.0,244.0,727.0,839
550,4-Jul-16,"2,103",90.0,233.0,244.0,727.0,843
551,5-Jul-16,"2,089",87.0,227.0,245.0,727.0,832
552,6-Jul-16,"2,100",88.0,224.0,244.0,727.0,819
553,7-Jul-16,"2,098",86.0,227.0,245.0,727.0,827
554,8-Jul-16,"2,130",86.0,229.0,245.0,727.0,829
555,9-Jul-16,"2,130",86.0,229.0,245.0,727.0,829
556,10-Jul-16,"2,130",86.0,229.0,245.0,727.0,829
557,11-Jul-16,"2,137",86.0,234.0,245.0,727.0,847
558,12-Jul-16,"2,152",87.0,237.0,245.0,727.0,854
559,13-Jul-16,"2,152",87.0,237.0,246.0,727.0,856
560,14-Jul-16,"2,164",87.0,241.0,245.0,727.0,866
561,15-Jul-16,"2,162",87.0,241.0,244.0,727.0,868
562,16-Jul-16,"2,162",87.0,241.0,244.0,727.0,868
563,17-Jul-16,"2,162",87.0,241.0,244.0,727.0,868
564,18-Jul-16,"2,167",87.0,240.0,245.0,727.0,870
565,19-Jul-16,"2,164",86.0,239.0,244.0,727.0,868
566,20-Jul-16,"2,173",85.0,240.0,244.0,727.0,871
567,21-Jul-16,"2,165",85.0,239.0,244.0,727.0,871
568,22-Jul-16,"2,175",85.0,238.0,244.0,727.0,869
569,23-Jul-16,"2,175",85.0,238.0,244.0,727.0,869
570,24-Jul-16,"2,175",85.0,238.0,244.0,727.0,869
571,25-Jul-16,"2,168",84.0,239.0,244.0,727.0,869
572,26-Jul-16,"2,169",84.0,239.0,244.0,727.0,871
573,27-Jul-16,"2,167",83.0,240.0,245.0,727.0,874
574,28-Jul-16,"2,170",83.0,240.0,245.0,727.0,876
575,29-Jul-16,"2,174",84.0,242.0,247.0,735.0,873
576,30-Jul-16,"2,174",84.0,242.0,247.0,735.0,873
577,31-Jul-16,"2,174",84.0,242.0,247.0,735.0,873
578,1-Aug-16,"2,171",83.0,243.0,246.0,735.0,883
579,2-Aug-16,"2,157",83.0,239.0,246.0,735.0,877
580,3-Aug-16,"2,164",84.0,238.0,246.0,735.0,868
581,4-Aug-16,"2,164",84.0,243.0,246.0,735.0,876
582,5-Aug-16,"2,183",84.0,243.0,245.0,735.0,886
583,6-Aug-16,"2,183",84.0,243.0,245.0,735.0,886
584,7-Aug-16,"2,183",84.0,243.0,245.0,735.0,886
585,8-Aug-16,"2,181",84.0,247.0,246.0,735.0,896
586,9-Aug-16,"2,182",84.0,249.0,246.0,735.0,900
587,10-Aug-16,"2,175",83.0,251.0,247.0,735.0,903
588,11-Aug-16,"2,186",84.0,252.0,247.0,735.0,908
589,12-Aug-16,"2,184",84.0,251.0,247.0,735.0,910
590,13-Aug-16,"2,184",84.0,251.0,247.0,735.0,910
591,14-Aug-16,"2,184",84.0,251.0,247.0,735.0,910
592,15-Aug-16,"2,190",85.0,254.0,247.0,735.0,916
593,16-Aug-16,"2,178",86.0,252.0,247.0,735.0,916
594,17-Aug-16,"2,182",86.0,251.0,248.0,735.0,910
595,18-Aug-16,"2,187",87.0,254.0,249.0,735.0,916
596,19-Aug-16,"2,184",86.0,251.0,248.0,735.0,910
597,20-Aug-16,"2,184",86.0,251.0,248.0,735.0,910
598,21-Aug-16,"2,184",86.0,251.0,248.0,735.0,910
599,22-Aug-16,"2,183",86.0,250.0,249.0,735.0,904
600,23-Aug-16,"2,187",86.0,251.0,249.0,735.0,907
601,24-Aug-16,"2,175",85.0,244.0,248.0,735.0,897
602,25-Aug-16,"2,172",85.0,243.0,248.0,735.0,898
603,26-Aug-16,"2,169",85.0,245.0,248.0,735.0,901
604,27-Aug-16,"2,169",85.0,245.0,248.0,735.0,901
605,28-Aug-16,"2,169",85.0,245.0,248.0,735.0,901
606,29-Aug-16,"2,180",84.0,241.0,248.0,735.0,896
607,30-Aug-16,"2,176",84.0,240.0,248.0,735.0,899
608,31-Aug-16,"2,171",83.0,235.0,247.0,742.0,894
609,1-Sep-16,"2,171",82.0,234.0,248.0,742.0,891
610,2-Sep-16,"2,180",83.0,240.0,247.0,742.0,900
611,3-Sep-16,"2,180",83.0,240.0,247.0,742.0,900
612,4-Sep-16,"2,180",83.0,240.0,247.0,742.0,900
613,5-Sep-16,"2,180",83.0,242.0,247.0,742.0,910
614,6-Sep-16,"2,186",83.0,248.0,249.0,742.0,923
615,7-Sep-16,"2,186",84.0,247.0,249.0,742.0,926
616,8-Sep-16,"2,181",85.0,248.0,248.0,742.0,927
617,9-Sep-16,"2,128",84.0,241.0,246.0,742.0,909
618,10-Sep-16,"2,128",84.0,241.0,246.0,742.0,909
619,11-Sep-16,"2,128",84.0,241.0,246.0,742.0,909
620,12-Sep-16,"2,159",84.0,238.0,246.0,742.0,889
621,13-Sep-16,"2,127",83.0,238.0,245.0,742.0,886
622,14-Sep-16,"2,126",83.0,239.0,246.0,742.0,885
623,15-Sep-16,"2,147",83.0,239.0,246.0,742.0,889
624,16-Sep-16,"2,139",83.0,236.0,245.0,742.0,885
625,17-Sep-16,"2,139",83.0,236.0,245.0,742.0,885
626,18-Sep-16,"2,139",83.0,236.0,245.0,742.0,885
627,19-Sep-16,"2,139",84.0,240.0,245.0,742.0,898
628,20-Sep-16,"2,140",84.0,240.0,246.0,742.0,899
629,21-Sep-16,"2,163",85.0,240.0,246.0,742.0,906
630,22-Sep-16,"2,177",86.0,247.0,247.0,742.0,921
631,23-Sep-16,"2,165",84.0,246.0,247.0,742.0,918
632,24-Sep-16,"2,165",84.0,246.0,247.0,742.0,918
633,25-Sep-16,"2,165",84.0,246.0,247.0,742.0,918
634,26-Sep-16,"2,146",85.0,243.0,248.0,742.0,905
635,27-Sep-16,"2,160",84.0,242.0,248.0,742.0,911
636,28-Sep-16,"2,171",85.0,242.0,248.0,742.0,912
637,29-Sep-16,"2,151",85.0,244.0,248.0,742.0,913
638,30-Sep-16,"2,168",85.0,241.0,247.0,747.0,903
639,1-Oct-16,"2,168",85.0,241.0,247.0,747.0,903
640,2-Oct-16,"2,168",85.0,241.0,247.0,747.0,903
641,3-Oct-16,"2,161",86.0,242.0,247.0,747.0,912
642,4-Oct-16,"2,150",85.0,243.0,246.0,747.0,916
643,5-Oct-16,"2,160",86.0,242.0,246.0,747.0,915
644,6-Oct-16,"2,161",86.0,240.0,245.0,747.0,917
645,7-Oct-16,"2,154",86.0,242.0,245.0,747.0,915
646,8-Oct-16,"2,154",86.0,242.0,245.0,747.0,915
647,9-Oct-16,"2,154",86.0,242.0,245.0,747.0,915
648,10-Oct-16,"2,164",87.0,243.0,245.0,747.0,919
649,11-Oct-16,"2,137",86.0,237.0,244.0,747.0,906
650,12-Oct-16,"2,139",86.0,236.0,243.0,747.0,903
651,13-Oct-16,"2,133",86.0,231.0,244.0,747.0,891
652,14-Oct-16,"2,133",86.0,234.0,244.0,747.0,897
653,15-Oct-16,"2,133",86.0,234.0,244.0,747.0,897
654,16-Oct-16,"2,133",86.0,234.0,244.0,747.0,897
655,17-Oct-16,"2,127",86.0,233.0,244.0,747.0,895
656,18-Oct-16,"2,140",87.0,236.0,244.0,747.0,909
657,19-Oct-16,"2,144",87.0,239.0,244.0,747.0,913
658,20-Oct-16,"2,141",86.0,238.0,244.0,747.0,913
659,21-Oct-16,"2,141",86.0,238.0,244.0,747.0,911
660,22-Oct-16,"2,141",86.0,238.0,244.0,747.0,911
661,23-Oct-16,"2,141",86.0,238.0,244.0,747.0,911
662,24-Oct-16,"2,151",86.0,241.0,244.0,747.0,918
663,25-Oct-16,"2,143",86.0,241.0,243.0,747.0,918
664,26-Oct-16,"2,139",86.0,239.0,243.0,747.0,911
665,27-Oct-16,"2,133",86.0,238.0,242.0,747.0,905
666,28-Oct-16,"2,126",86.0,238.0,242.0,747.0,904
667,29-Oct-16,"2,126",86.0,238.0,242.0,747.0,904
668,30-Oct-16,"2,126",86.0,238.0,242.0,747.0,904
669,31-Oct-16,"2,126",85.0,241.0,243.0,755.0,905
670,1-Nov-16,"2,112",85.0,241.0,243.0,755.0,903
671,2-Nov-16,"2,098",84.0,238.0,244.0,755.0,890
672,3-Nov-16,"2,089",84.0,236.0,244.0,755.0,885
673,4-Nov-16,"2,085",83.0,231.0,244.0,755.0,880
674,5-Nov-16,"2,085",83.0,231.0,244.0,755.0,880
675,6-Nov-16,"2,085",83.0,231.0,244.0,755.0,880
676,7-Nov-16,"2,132",84.0,235.0,243.0,755.0,895
677,8-Nov-16,"2,140",84.0,238.0,243.0,755.0,902
678,9-Nov-16,"2,163",84.0,236.0,241.0,755.0,880
679,10-Nov-16,"2,167",84.0,231.0,240.0,755.0,876
680,11-Nov-16,"2,164",82.0,224.0,239.0,755.0,849
681,12-Nov-16,"2,164",82.0,224.0,239.0,755.0,849
682,13-Nov-16,"2,164",82.0,224.0,239.0,755.0,849
683,14-Nov-16,"2,164",82.0,220.0,237.0,755.0,839
684,15-Nov-16,"2,180",83.0,223.0,237.0,755.0,841
685,16-Nov-16,"2,177",83.0,225.0,237.0,755.0,847
686,17-Nov-16,"2,187",83.0,227.0,237.0,755.0,847
687,18-Nov-16,"2,182",83.0,225.0,235.0,755.0,845
688,19-Nov-16,"2,182",83.0,225.0,235.0,755.0,845
689,20-Nov-16,"2,182",83.0,225.0,235.0,755.0,845
690,21-Nov-16,"2,198",85.0,228.0,236.0,755.0,847
691,22-Nov-16,"2,203",85.0,231.0,236.0,755.0,857
692,23-Nov-16,"2,205",85.0,228.0,235.0,755.0,856
693,24-Nov-16,"2,205",85.0,228.0,235.0,755.0,852
694,25-Nov-16,"2,213",85.0,228.0,235.0,755.0,856
695,26-Nov-16,"2,213",85.0,228.0,235.0,755.0,856
696,27-Nov-16,"2,213",85.0,228.0,235.0,755.0,856
697,28-Nov-16,"2,202",86.0,230.0,236.0,755.0,863
698,29-Nov-16,"2,205",84.0,227.0,236.0,755.0,858
699,30-Nov-16,"2,199",86.0,229.0,236.0,763.0,863
700,1-Dec-16,"2,191",87.0,228.0,235.0,763.0,858
701,2-Dec-16,"2,192",87.0,228.0,236.0,763.0,853
702,3-Dec-16,"2,192",87.0,228.0,236.0,763.0,853
703,4-Dec-16,"2,192",87.0,228.0,236.0,763.0,853
704,5-Dec-16,"2,205",88.0,231.0,236.0,763.0,854
705,6-Dec-16,"2,212",88.0,233.0,236.0,763.0,861
706,7-Dec-16,"2,241",87.0,236.0,237.0,763.0,868
707,8-Dec-16,"2,246",88.0,239.0,236.0,763.0,879
708,9-Dec-16,"2,260",88.0,239.0,235.0,763.0,878
709,10-Dec-16,"2,260",88.0,239.0,235.0,763.0,878
710,11-Dec-16,"2,260",88.0,239.0,235.0,763.0,878
711,12-Dec-16,"2,257",88.0,242.0,235.0,763.0,872
712,13-Dec-16,"2,272",88.0,245.0,236.0,763.0,877
713,14-Dec-16,"2,253",88.0,243.0,236.0,763.0,873
714,15-Dec-16,"2,262",87.0,237.0,233.0,763.0,859
715,16-Dec-16,"2,258",87.0,236.0,233.0,763.0,856
716,17-Dec-16,"2,258",87.0,236.0,233.0,763.0,856
717,18-Dec-16,"2,258",87.0,236.0,233.0,763.0,856
718,19-Dec-16,"2,263",87.0,236.0,234.0,763.0,851
719,20-Dec-16,"2,271",86.0,239.0,234.0,763.0,851
720,21-Dec-16,"2,265",86.0,239.0,234.0,763.0,851
721,22-Dec-16,"2,261",86.0,236.0,234.0,763.0,843
722,23-Dec-16,"2,264",86.0,235.0,235.0,763.0,842
723,24-Dec-16,"2,264",86.0,235.0,235.0,763.0,842
724,25-Dec-16,"2,264",86.0,235.0,235.0,763.0,842
725,26-Dec-16,"2,264",86.0,235.0,235.0,763.0,842
726,27-Dec-16,"2,269",88.0,237.0,234.0,763.0,845
727,28-Dec-16,"2,250",88.0,240.0,235.0,763.0,851
728,29-Dec-16,"2,249",88.0,245.0,236.0,763.0,858
729,30-Dec-16,"2,239",88.0,245.0,236.0,773.0,862
730,31-Dec-16,"2,239",88.0,245.0,236.0,773.0,862
731,1-Jan-17,"2,239",88.0,245.0,236.0,773.0,862
732,2-Jan-17,"2,239",88.0,245.0,236.0,773.0,862
733,3-Jan-17,"2,258",86.0,247.0,235.0,773.0,868
734,4-Jan-17,"2,271",87.0,248.0,236.0,773.0,871
735,5-Jan-17,"2,269",88.0,247.0,238.0,773.0,882
736,6-Jan-17,"2,277",87.0,248.0,237.0,773.0,881
737,7-Jan-17,"2,277",87.0,248.0,237.0,773.0,881
738,8-Jan-17,"2,277",87.0,248.0,237.0,773.0,881
739,9-Jan-17,"2,269",86.0,247.0,237.0,773.0,878
740,10-Jan-17,"2,269",87.0,249.0,237.0,773.0,886
741,11-Jan-17,"2,275",87.0,246.0,237.0,773.0,887
742,12-Jan-17,"2,270",88.0,251.0,238.0,773.0,897
743,13-Jan-17,"2,275",89.0,251.0,238.0,773.0,896
744,14-Jan-17,"2,275",89.0,251.0,238.0,773.0,896
745,15-Jan-17,"2,275",89.0,251.0,238.0,773.0,896
746,16-Jan-17,"2,275",89.0,250.0,238.0,773.0,889
747,17-Jan-17,"2,268",89.0,251.0,239.0,773.0,895
748,18-Jan-17,"2,272",88.0,252.0,238.0,773.0,898
749,19-Jan-17,"2,264",88.0,249.0,237.0,773.0,895
750,20-Jan-17,"2,271",88.0,248.0,237.0,773.0,893
751,21-Jan-17,"2,271",88.0,248.0,237.0,773.0,893
752,22-Jan-17,"2,271",88.0,248.0,237.0,773.0,893
753,23-Jan-17,"2,265",89.0,250.0,239.0,773.0,902
754,24-Jan-17,"2,280",89.0,253.0,238.0,773.0,909
755,25-Jan-17,"2,298",88.0,254.0,238.0,773.0,912
756,26-Jan-17,"2,297",88.0,254.0,237.0,773.0,917
757,27-Jan-17,"2,295",88.0,253.0,238.0,773.0,916
758,28-Jan-17,"2,295",88.0,253.0,238.0,773.0,916
759,29-Jan-17,"2,295",88.0,253.0,238.0,773.0,916
760,30-Jan-17,"2,281",87.0,250.0,238.0,773.0,913
761,31-Jan-17,"2,279",88.0,250.0,239.0,783.0,909
762,1-Feb-17,"2,280",89.0,251.0,238.0,783.0,913
763,2-Feb-17,"2,281",88.0,252.0,239.0,783.0,915
764,3-Feb-17,"2,297",88.0,254.0,238.0,783.0,919
765,4-Feb-17,"2,297",88.0,254.0,238.0,783.0,919
766,5-Feb-17,"2,297",88.0,254.0,238.0,783.0,919
767,6-Feb-17,"2,293",88.0,252.0,239.0,783.0,923
768,7-Feb-17,"2,293",88.0,251.0,239.0,783.0,920
769,8-Feb-17,"2,295",88.0,250.0,240.0,783.0,922
770,9-Feb-17,"2,308",89.0,251.0,239.0,783.0,926
771,10-Feb-17,"2,316",89.0,253.0,239.0,783.0,930
772,11-Feb-17,"2,316",89.0,253.0,239.0,783.0,930
773,12-Feb-17,"2,316",89.0,253.0,239.0,783.0,930
774,13-Feb-17,"2,328",89.0,255.0,238.0,783.0,935
775,14-Feb-17,"2,338",89.0,254.0,238.0,783.0,934
776,15-Feb-17,"2,349",89.0,257.0,238.0,783.0,942
777,16-Feb-17,"2,347",88.0,259.0,239.0,783.0,946
778,17-Feb-17,"2,351",88.0,256.0,239.0,783.0,939
779,18-Feb-17,"2,351",88.0,256.0,239.0,783.0,939
780,19-Feb-17,"2,351",88.0,256.0,239.0,783.0,939
781,20-Feb-17,"2,351",88.0,257.0,239.0,783.0,944
782,21-Feb-17,"2,365",88.0,258.0,238.0,783.0,946
783,22-Feb-17,"2,363",88.0,257.0,239.0,783.0,951
784,23-Feb-17,"2,364",87.0,260.0,240.0,783.0,952
785,24-Feb-17,"2,367",87.0,256.0,240.0,783.0,944
786,25-Feb-17,"2,367",87.0,256.0,240.0,783.0,944
787,26-Feb-17,"2,367",87.0,256.0,240.0,783.0,944
788,27-Feb-17,"2,370",87.0,255.0,240.0,783.0,940
789,28-Feb-17,"2,364",88.0,250.0,240.0,790.0,936
790,1-Mar-17,"2,396",88.0,253.0,239.0,790.0,938
791,2-Mar-17,"2,382",87.0,253.0,238.0,790.0,936
792,3-Mar-17,"2,383",87.0,253.0,238.0,790.0,931
793,4-Mar-17,"2,383",87.0,253.0,238.0,790.0,931
794,5-Mar-17,"2,383",87.0,253.0,238.0,790.0,931
795,6-Mar-17,"2,375",87.0,254.0,238.0,790.0,934
796,7-Mar-17,"2,368",86.0,252.0,238.0,790.0,937
797,8-Mar-17,"2,363",85.0,250.0,237.0,790.0,935
798,9-Mar-17,"2,365",85.0,244.0,237.0,790.0,923
799,10-Mar-17,"2,373",84.0,248.0,237.0,790.0,926
800,11-Mar-17,"2,373",84.0,248.0,237.0,790.0,926
801,12-Mar-17,"2,373",84.0,248.0,237.0,790.0,926
802,13-Mar-17,"2,373",84.0,250.0,237.0,790.0,939
803,14-Mar-17,"2,365",84.0,249.0,237.0,790.0,940
804,15-Mar-17,"2,385",85.0,250.0,238.0,790.0,944
805,16-Mar-17,"2,381",85.0,259.0,239.0,790.0,963
806,17-Mar-17,"2,378",85.0,259.0,239.0,790.0,966
807,18-Mar-17,"2,378",85.0,259.0,239.0,790.0,966
808,19-Mar-17,"2,378",85.0,259.0,239.0,790.0,966
809,20-Mar-17,"2,373",85.0,262.0,239.0,790.0,972
810,21-Mar-17,"2,344",85.0,262.0,240.0,790.0,973
811,22-Mar-17,"2,348",85.0,261.0,240.0,790.0,967
812,23-Mar-17,"2,346",85.0,262.0,240.0,790.0,968
813,24-Mar-17,"2,344",85.0,262.0,241.0,790.0,969
814,25-Mar-17,"2,344",85.0,262.0,241.0,790.0,969
815,26-Mar-17,"2,344",85.0,262.0,241.0,790.0,969
816,27-Mar-17,"2,342",84.0,258.0,241.0,790.0,966
817,28-Mar-17,"2,359",85.0,259.0,241.0,790.0,970
818,29-Mar-17,"2,361",85.0,258.0,241.0,790.0,972
819,30-Mar-17,"2,368",85.0,259.0,240.0,790.0,969
820,31-Mar-17,"2,363",85.0,250.0,240.0,791.0,958
821,1-Apr-17,"2,363",85.0,250.0,240.0,791.0,958
822,2-Apr-17,"2,363",85.0,250.0,240.0,791.0,958
823,3-Apr-17,"2,359",85.0,251.0,241.0,791.0,965
824,4-Apr-17,"2,360",85.0,252.0,241.0,791.0,965
825,5-Apr-17,"2,353",86.0,252.0,241.0,791.0,969
826,6-Apr-17,"2,357",86.0,251.0,241.0,791.0,963
827,7-Apr-17,"2,356",86.0,249.0,240.0,791.0,962
828,8-Apr-17,"2,356",86.0,249.0,240.0,791.0,962
829,9-Apr-17,"2,356",86.0,249.0,240.0,791.0,962
830,10-Apr-17,"2,357",86.0,247.0,241.0,791.0,958
831,11-Apr-17,"2,354",86.0,248.0,241.0,791.0,954
832,12-Apr-17,"2,345",86.0,250.0,241.0,791.0,958
833,13-Apr-17,"2,329",86.0,253.0,242.0,791.0,963
834,14-Apr-17,"2,329",86.0,253.0,242.0,791.0,960
835,15-Apr-17,"2,329",86.0,253.0,242.0,791.0,960
836,16-Apr-17,"2,329",86.0,253.0,242.0,791.0,960
837,17-Apr-17,"2,349",86.0,255.0,242.0,791.0,963
838,18-Apr-17,"2,342",85.0,253.0,243.0,791.0,958
839,19-Apr-17,"2,338",85.0,253.0,243.0,791.0,953
840,20-Apr-17,"2,356",84.0,254.0,243.0,791.0,958
